attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,attributes.Music.video,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.DietaryRestrictions.vegetarian,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.GoodForMeal.breakfast,attributes.NoiseLevel,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,city,attributes.Music.no_music,hours.Tuesday,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.ByAppointmentOnly,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
,,,61820,11:00-18:00,,,,,11:00-18:00,40.1177896,,,,7071,,,,,"[u'Musical Instruments & Teachers', u'Shopping']",Skins & Tins Drum Shop,,,,,True,1,,,,,False,,6,,,IL,,,,False,29 E Main St,,,,,,11:00-18:00,,,,11:00-18:00,Champaign,,11:00-18:00,5.0,,,,,False,,,,,False,-88.24204240000002,,,False,,10:00-16:00,,,,,,,,,,,,,,,,,,,,,
False,False,,61820,7:00-22:00,False,,,False,7:00-23:00,40.0938755447,full_bar,False,True,7088,False,,,True,"[u'Nightlife', u'Restaurants', u'Bars', u'American (New)']",Houlihan's,,True,True,False,True,1,,False,True,,True,False,80,False,average,IL,,True,True,False,1900 S 1st St,casual,8:00-22:00,False,,False,7:00-22:00,,True,False,7:00-22:00,Champaign,False,7:00-22:00,3.0,2.0,False,False,False,False,True,True,,False,False,-88.23775659340001,,,False,True,8:00-23:00,False,True,False,True,False,,free,no,,False,,True,True,,,False,False,False,True,True,True
,,,61820,9:00-20:00,,,,,9:00-19:00,40.1092381,,,,7180,,,,,"[u'Beauty & Spas', u'Spray Tanning', u'Hair Removal', u'Massage', u'Waxing', u'Tanning', u'Hair Salons', u'Blow Dry/Out Services']",The Beach - Sun and Spa,,,True,,True,1,,,,,False,,4,,,IL,,,,True,"502 E John St, Ste 102",,11:00-17:00,,,,9:00-20:00,,,,9:00-20:00,Champaign,,9:00-20:00,3.0,2.0,,,,False,,,,,False,-88.2315641,,,False,,11:00-17:00,,,,,,,,,,,False,,,,,,,,,,
,,,61820,,,,,,,40.1127011,,,,7255,,,,,"[u'Restaurants', u'Delis']",Murphy's Deli,,,True,,,0,,,,,,,3,False,,IL,,,False,,40 E Springfield Ave,casual,,,,,,,,,,Champaign,,,4.5,,,False,False,,False,,,False,,-88.24072790000001,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,False,61820,9:30-17:30,,,,,9:30-17:30,40.101581,,,,7256,,,,,"[u'Flowers & Gifts', u'Florists', u'Shopping']",Rick Orr Flowers,False,,False,,True,1,,,,,True,,6,,,IL,,,,True,802 La Sell Dr,,9:30-16:00,,,,9:30-17:30,,,,9:30-17:30,Champaign,,9:30-17:30,4.5,2.0,,,,False,,,,,False,-88.25614,,,False,,9:30-16:00,,,,,,,,,,,,,,,,,,,,True,
False,False,,61820,,,,,,,40.114132,beer_and_wine,False,True,7257,False,,,True,"[u'Indian', u'Pakistani', u'Restaurants']",Bombay Indian Grill,,,True,False,True,0,,,,,True,,57,False,average,IL,,False,True,False,302 S 1st St,casual,,,,,,,False,,,Champaign,,,3.5,2.0,False,False,False,False,True,True,,False,False,-88.23836899999999,,,False,,,,,True,,,,no,,,,,True,True,,,False,,False,True,,False
,,,61820,5:00-22:00,,,,,5:00-22:30,40.0904359,,,,7271,,,,,"[u'Coffee & Tea', u'Food']",Starbucks,,,,,True,1,,,,,False,,16,,,IL,,,,True,2011 S Neil St,,6:00-22:00,,,,5:00-22:00,,,,5:00-22:00,Champaign,,5:00-22:00,2.5,2.0,,,,False,,,,,False,-88.24683900000001,,,False,,5:00-22:30,,,,,,,free,,,,,False,,,,,,,True,True,True
,,,61820,10:30-23:00,,,,,10:30-0:00,40.109995,,,,7471,,,,,"[u'Food', u'Bubble Tea', u'Desserts', u'Ice Cream & Frozen Yogurt']",Cocomero,,,True,,True,1,,,,,False,,115,,,IL,,,,True,709 S Wright St,,10:30-23:00,,,,10:30-23:00,,,,10:30-23:00,Champaign,,10:30-23:00,4.0,1.0,,,,False,,,,,False,-88.22910999999999,,,False,,10:30-0:00,,,,,,,free,,,,,False,,,,,,,True,True,
,,,61821,8:00-17:00,,,,,8:00-17:00,40.122190483699995,,,,7661,,,,,"[u'Car Wash', u'Auto Repair', u'Auto Detailing', u'Automotive']",Cloud 9 Auto Detail,,,,,,0,,,,,,,7,,,IL,,,,,606 N Country Fair Dr,,,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,5.0,,,,,,,,,,,-88.28156115889999,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,10:00-21:00,,,,,10:00-21:00,40.1427776,,,,7954,,,,,"[u'Shopping', u'Fashion', u'Shoe Stores', u'Sports Wear', u'Sporting Goods']",Finish Line,,,,,True,1,,,,,,,4,,,IL,,,,,2000 N Neil St,,11:00-18:00,,,,10:00-21:00,,,,10:00-21:00,Champaign,,10:00-21:00,1.0,,,,,,,,,,,-88.243865,,,,,10:00-21:00,,,,,,,,,,,,,,,,,,,,,
,,,61820,8:00-17:00,,,,,8:00-17:00,40.1120704,,,,7955,,,,,"[u'Property Management', u'Apartments', u'Real Estate', u'Home Services']",JSM Living,False,,True,,True,1,,,,,,,13,,,IL,,,,,505 S Fifth St,,,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,2.0,,,,,,,,,,,-88.23242940000002,,,,,10:00-17:00,,,,,,,,,,,False,,,,,,,,,,
,,False,61820,0:00-0:00,,,,,0:00-0:00,40.099126500000004,full_bar,,,8008,,,,True,"[u'Hotels', u'Party & Event Planning', u'Venues & Event Spaces', u'Restaurants', u'Caterers', u'Active Life', u'Event Planning & Services', u'American (New)', u'Recreation Centers', u'Hotels & Travel']",Hilton Garden Inn,,,,,True,1,,,,,,,33,False,,IL,,,False,,1501 S Neil St,casual,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.5,2.0,,False,False,,False,,,False,,-88.2462073,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
,,,61820,9:00-19:00,,,,,9:00-19:00,40.110251399999996,,,,8025,,,,,"[u'Beauty & Spas', u'Hair Salons']",LookAfter Hair Company,,,,,True,1,,,,,False,,6,,,IL,,,,False,401 E Green St,,11:00-16:00,,,,9:00-19:00,,,,9:00-19:00,Champaign,,9:00-19:00,5.0,2.0,,,,False,,True,,,False,-88.2335202,,,False,,11:00-17:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61820,9:00-17:00,,,,,9:00-17:00,40.1173964,,,,8141,,,,,"[u'Health & Medical', u'Shopping', u'Eyewear & Opticians', u'Optometrists']",Kessler Optical,,,,,,1,,,,,,,12,,,IL,,,,,"44 E Main St, Ste 100",,,,True,,,,,,9:00-17:00,Champaign,,9:00-19:00,4.0,,,,,,,,,,,-88.2416363,,,,,9:00-14:00,,,,,,,,,,,True,,,,,,,,,,
False,False,,61820,10:00-23:00,,,,,10:00-0:00,40.0846950551,,False,False,8142,False,,,True,"[u'Sandwiches', u'Fast Food', u'American (New)', u'Restaurants']",Arby's,,,,False,True,1,,,,,,,3,False,average,IL,,False,False,,2310 S Neil St,casual,10:00-23:00,,,,10:00-23:00,,False,,10:00-23:00,Champaign,,10:00-23:00,2.5,1.0,False,False,False,,False,True,,False,,-88.24629134870001,,,,,10:00-0:00,,,False,,,,,,,,,False,False,,,False,,False,True,,False
,,,61820,,,,,,,40.1377735,,,,8209,,,,,"[u'Discount Store', u'Department Stores', u'Fashion', u'Shopping']",TJ Maxx,,,True,,True,1,,,,,True,,12,,,IL,,,,False,21 E Marketview Dr,,,,,,,,,,,Champaign,,,4.0,2.0,,,,False,,,,,False,-88.24169040000001,,,False,,,,,,,,,,,,,,,,,,,,,,True,
False,False,,61820,6:30-14:00,,,,,6:30-14:00,40.0872123679,none,False,True,8349,False,,,True,"[u'Cafes', u'American (New)', u'Breakfast & Brunch', u'Restaurants']",Le Peep Restaurant,,,True,False,True,1,,,,,True,,99,True,average,IL,,False,False,False,2209 S Neil St,casual,7:00-14:00,,,,6:30-14:00,,False,,6:30-14:00,Champaign,,6:30-14:00,3.5,2.0,False,False,False,False,False,True,,True,False,-88.2480189793,,,False,,7:00-14:00,,,True,,,,no,,,,,True,False,,,False,,False,True,True,True
,,,61820,12:00-19:00,,,,,12:00-19:00,40.112615600000005,,,,8647,,,,,"[u'Arts & Crafts', u'Thrift Stores', u'Art Supplies', u'Shopping']",The I.D.E.A. Store,,,,,True,1,,,,,True,,15,,,IL,,,,False,"28 E Springfield Ave, Fl 2",,,,,,12:00-19:00,,,,,Champaign,,12:00-19:00,4.5,1.0,,,,False,,,,,False,-88.2419785,,,False,,10:00-17:00,,,,,,,,,,,,,,,,,,,,,
False,True,,61820,0:00-0:00,,False,,,0:00-0:00,40.1181331448,none,False,True,8869,False,,False,True,"[u'Sandwiches', u'Restaurants', u'Diners', u'American (Traditional)']",Merry-Ann's Diner,,,True,False,True,1,,,,,False,,43,True,loud,IL,,True,False,True,1 E Main St,casual,0:00-0:00,,,,0:00-0:00,,False,,0:00-0:00,Champaign,,0:00-0:00,3.5,1.0,False,True,False,False,False,True,,False,False,-88.242899908,,yes_free,False,,0:00-0:00,,,False,,,,free,,,,,True,False,,,False,,False,True,True,False
,,,61820,8:00-19:00,,,,,8:00-19:00,40.1373077478,,,,9036,,,,,"[u'Restaurants', u'Florists', u'Shopping', u'Gift Shops', u'Salad', u'Food', u'Specialty Food', u'Juice Bars & Smoothies', u'Chocolatiers & Shops', u'Flowers & Gifts']",Edible Arrangements,,,,,True,1,,,,,False,,3,,,IL,,,,False,49 E Marketview Dr,,12:00-17:00,,,,8:00-19:00,,,,8:00-19:00,Champaign,,8:00-19:00,5.0,3.0,,,,False,,,,,False,-88.24008152260001,,,False,,8:00-17:00,,,,,,,,,,,,,,,,,,,,,
,,,61821,8:00-16:00,,,,,8:00-16:00,40.109645,,,,9194,,,,,"[u'Handyman', u'Shopping', u'Home & Garden', u'Home Services', u'Windows Installation', u'Plumbing', u'Contractors', u'Cabinetry', u'Kitchen & Bath', u'Roofing']",T&G Construction and Maintenance,,,,,True,1,,,,,,,12,,,IL,,,,,"2204 W John St, Ste B",,,,,,8:00-16:00,,,,8:00-16:00,Champaign,,8:00-16:00,5.0,,,,,,,,,,,-88.283499,,,,,,,,,,,,,,,,False,,,,,,,,,,
False,False,,61822,11:00-22:00,,,,,11:00-22:00,40.083446,full_bar,False,True,9267,False,,,True,"[u'Restaurants', u'Barbeque']",Smoke 'Que & Brew,,,,False,True,0,,,,,True,,23,False,loud,IL,,True,True,False,2411 Village Green Pl,casual,11:00-22:00,,,,11:00-22:00,,False,,11:00-22:00,Champaign,,11:00-22:00,3.5,2.0,False,False,False,False,True,True,,False,False,-88.297332,,,False,,11:00-22:00,,,False,,,,,,,,,True,,,,False,,False,True,,True
,,,61820,7:30-17:30,,,,,7:30-17:30,40.133659,,,,9451,,,,,"[u'Body Shops', u'Automotive']",Gallo-Miller Paint & Collision Repair Inc,,,,,False,1,,,,,,,9,,,IL,,,,,501 W Kenyon Rd,,,,,,7:30-17:30,,,,7:30-17:30,Champaign,,7:30-17:30,4.5,,,,,,,,,,,-88.249601,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,,61820,,,,,,,40.142331799999994,,,,9464,,,,True,"[u'Burgers', u'American (Traditional)', u'Restaurants']",Campus Burger,,,,,True,1,,,,,,,6,False,,IL,,,False,,2000 N Neil St,casual,,,,,,,,,,Champaign,,,2.5,,,False,False,,False,True,,False,,-88.2429304,,,,,,,,,,,,free,,,,,,False,,,,,,True,,
False,False,,61820,10:30-21:00,,,,,10:30-21:00,40.1427776,none,False,False,9742,False,,,True,"[u'Financial Services', u'Banks & Credit Unions', u'Fast Food', u'Restaurants', u'Chinese']",Panda Express,,,,False,True,1,,,,,False,,7,False,average,IL,False,False,False,False,2000 N Neil St,casual,11:00-18:00,,,,10:30-21:00,,False,,10:30-21:00,Champaign,,10:30-21:00,3.5,1.0,False,False,False,False,False,True,,False,False,-88.243865,,,False,,10:30-21:00,,,False,,,,no,,,,,,False,,,False,,False,True,True,False
,True,,61820,11:00-3:00,,,,,11:00-3:00,40.1092381,,,,9759,,,,,"[u'Desserts', u'Food', u'Bakeries']",Insomnia Cookies,,,False,,True,1,,,,,False,,66,False,,IL,,,False,True,"502 E John St, Ste B1",,11:00-3:00,,,,11:00-3:00,,,,11:00-3:00,Champaign,,11:00-3:00,3.0,2.0,,False,False,False,False,,,False,False,-88.2315641,,,False,,11:00-3:00,,,,,,,,,,,,,,,,,,,True,True,
,,,61820,8:00-17:00,,,,,8:00-17:00,40.1137436,,,,9816,,,,,"[u'Transmission Repair', u'Auto Repair', u'Automotive']",Joes Automotive Repair,,,,,True,1,,,,,,,4,,,IL,,,,,24 E Marshall St,,,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,1.5,,,,,,,,,,,-88.2419475,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,11:00-17:15,,,,,11:00-17:15,40.118002399999995,,,,9817,,,,,"[u'Beauty & Spas', u'Health & Medical', u'Massage', u'Massage Therapy']",Body Therapy Center,False,,True,,True,1,,,,,False,,14,,,IL,,,,True,"206 N Randolph St, Ste 501",,11:00-16:00,,False,,11:00-17:15,,,,13:30-17:15,Champaign,,11:00-17:15,5.0,1.0,,,,False,,,,,False,-88.2449119,,,False,,13:30-16:00,,,,,,,,,,,True,,,,,,,,,True,
,,,61822,,,,,,,40.109177,,,,10109,,,,,"[u'Home Services', u'Lighting Fixtures & Equipment', u'Electricians']",Witte Electric,,,,,True,0,,,,,,,4,,,IL,,,,,4110 Colleen Dr,,,,,,,,,,,Champaign,,,4.0,,,,,,,,,,,-88.31402790000001,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61821,9:00-12:00,,,,,9:00-13:00,40.1030368,,,,10447,,,,,"[u'Chiropractors', u'Health & Medical', u'Acupuncture']",Champaign Chiropractic Clinic,,,,,True,1,,,,,,,6,,,IL,,,,,"1207 S Mattis Ave, Ste 2",,,,True,,9:00-12:00,,,,9:00-12:00,Champaign,,13:30-17:00,3.5,,,,,,,,,,,-88.277128,,,,,,,,,,,,,,,,True,,,,,,,,,,
,True,,61822,23:00-21:00,,,,,23:00-22:30,40.081896,beer_and_wine,,True,10579,,,,True,"[u'Italian', u'Restaurants', u'Pizza']",MezzaLuna,,,True,,True,0,,,,,True,,9,False,,IL,,,False,False,2502 Village Green Pl,casual,23:00-21:00,,,,23:00-21:00,,,,23:00-21:00,Champaign,,23:00-21:00,3.0,2.0,,False,False,False,True,True,,False,False,-88.295835,,,False,,23:00-22:30,,,,,,,,,,,,,True,,,,,,True,,False
,,,61822,,,,,,,40.081221,,,,10580,,,,,"[u'Pet Groomers', u'Pets', u'Pet Boarding/Pet Sitting', u'Pet Services']",Bark Avenue Canine Coiffures,,,,,,1,,,,,,,3,,,IL,,,,,2909 Crestridge Dr,,,,,,,,,,,Champaign,,,5.0,,,,,,,,,,,-88.29477790000001,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,7:30-17:30,,,,,7:30-17:30,40.1160151,,,,10664,,,,,"[u'Tires', u'Auto Repair', u'Automotive', u'Oil Change Stations']",Car-X,,,,,True,1,,,,,,,11,,,IL,,,,,601 E University Ave,,,,,,7:30-17:30,,,,7:30-17:30,Champaign,,7:30-17:30,4.0,,,,,,,,,,,-88.2301691,,,,,8:00-15:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,10:30-20:30,,,,,10:30-20:30,40.1447828665,,,,10894,,,,,"[u'Shopping', u'Fashion', u""Men's Clothing"", u'Plus Size Fashion', u'Formal Wear']",Men's Wearhouse,,,,,True,1,,,,,False,,5,,,IL,,,,False,726 W Town Center Blvd,,12:00-18:00,,,,10:30-20:30,,,,10:30-20:30,Champaign,,10:30-20:30,4.5,2.0,,,,False,,,,,False,-88.2562986016,,,False,,10:00-20:00,,,,,,,,,,,,,,,,,,,,True,
,,,61820,9:00-21:00,,,,,9:00-21:00,40.116023999999996,,,,10900,,,,,"[u'Beauty & Spas', u'Hair Removal', u'Day Spas', u'Hair Salons']",Kane & Company,,,True,,True,1,,,,,False,,63,,,IL,,,,True,41 E University Ave,,,,,,9:00-21:00,,,,,Champaign,,9:00-21:00,4.5,3.0,,,,False,,True,,,False,-88.24218499999999,,,False,,9:00-17:00,,,,,,,,,,,True,,,,,,,,,True,
,,,61820,,,,,,,40.10705,,,,10901,,,,,"[u'University Housing', u'Home Services', u'Real Estate']",Bromley Hall,,,,,,1,,,,,,,3,,,IL,,,,,910 S 3rd St,,,,,,,,,,,Champaign,,,3.5,,,,,,,,,,,-88.23472199999999,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,,61820,,,,,,,40.1104696,none,,False,11010,,,,,"[u'Mexican', u'Restaurants']",Los Amigos,,,,,True,0,,,,,False,,8,False,average,IL,,,False,False,404 E Green St,casual,,,,,,,,,,Champaign,,,4.0,1.0,,False,False,False,False,True,,False,False,-88.23311770000001,,,False,,,,,,,,,no,,,,,,False,,,,,,True,,False
,,,61820,9:00-18:00,,,,,9:00-18:00,40.12951939999999,,,,11011,,,,,"[u'Local Services', u'Sewing & Alterations']",N Tailor & Alterations,,,,,True,1,,,,,,,7,,,IL,,,,,1401 N Prospect Ave,,,,,,9:00-18:00,,,,9:00-18:00,Champaign,,9:00-18:00,4.0,,,,,,,,,,,-88.25838990000001,,,,,10:00-18:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,8:00-17:30,,,,,8:00-17:30,40.1133886665,,,,11154,,,,,"[u'Auto Repair', u'Automotive']",Specialized Automotive,,,,,True,1,,,,,,,5,,,IL,,,,,4402 W Springfield Ave,,,,,,8:00-17:30,,,,8:00-17:30,Champaign,,8:00-17:30,5.0,,,,,,,,,,,-88.3181402934,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61822,10:00-20:00,,,,,10:00-20:00,40.1373274646,,,,11155,,,,,"[u'Mattresses', u'Home & Garden', u'Home Decor', u'Furniture Stores', u'Shopping']",Mattress Firm Champaign,,,,,True,1,,,,,False,,8,,,IL,,,,False,901 W Anthony Dr,,12:00-18:00,,,,10:00-20:00,,,,10:00-20:00,Champaign,,10:00-20:00,4.5,1.0,,,,False,,,,,False,-88.2586348057,,,False,,10:00-20:00,,,,,,,,,,,,,,,,,,,,,
,,,61820,9:00-18:00,,,,,9:00-18:00,40.11609970000001,,,,11203,,,,,"[u'Professional Services', u'Advertising', u'Videographers', u'Web Design', u'Local Services', u'Printing Services', u'Marketing', u'Event Planning & Services']",Market U,,,,,True,1,,,,,,,3,,,IL,,,,,"9 E University Ave, Unit 3",,,,,,9:00-18:00,,,,9:00-18:00,Champaign,,9:00-18:00,5.0,,,,,,,,,,,-88.2430593,,,,,12:00-17:00,,,,,,,,,,,,,,,,,,,,,
,,,61820,9:00-18:00,,,,,9:00-18:00,40.1056158,,,,11204,,,,,"[u'Local Services', u'Security Systems', u'Shopping', u'IT Services & Computer Repair', u'Home Services', u'Computers']",Simplified Computers,,,,,True,1,,,,,False,,5,,,IL,,,,False,"901 S Neil St, Ste A",,0:00-4:00,,,,9:00-18:00,,,,9:00-18:00,Champaign,,9:00-18:00,4.0,2.0,,,,False,,,,,False,-88.24367579999999,,,False,,10:00-16:00,,,,,,,,,,,,,,,,,,,,,
False,False,,61820,11:00-21:30,,,,,11:00-22:00,40.110031899999996,none,False,False,11205,False,,,True,"[u'Chinese', u'Restaurants']",Mandarin Wok,,,True,False,True,1,,,,,False,,55,False,average,IL,,False,True,True,403 E Green St,casual,11:00-21:30,,,,11:00-21:30,,False,,11:00-21:30,Champaign,,11:00-21:30,3.5,1.0,False,False,False,False,True,True,,False,False,-88.23307790000001,,,False,,11:00-22:00,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
False,False,True,61820,11:00-22:00,,,,,11:00-23:00,40.1189773,full_bar,False,True,11206,False,,,True,"[u'Breweries', u'American (New)', u'Gluten-Free', u'Breakfast & Brunch', u'Restaurants', u'Food']",DESTIHL Restaurant & Brew Works,,,True,False,True,1,,,,,False,,449,False,average,IL,,True,True,True,301 N Neil St,casual,10:00-21:00,,,,11:00-22:00,,True,,11:00-22:00,Champaign,,11:00-22:00,4.0,2.0,False,False,False,True,False,True,,False,False,-88.24427209999999,,,True,,10:00-23:00,,,False,,,,free,,,,,True,True,,,False,,False,True,True,True
,,,61820,,,,,,,40.142331799999994,,,,11294,,,,,"[u'Shopping', u'Maternity Wear', u'Fashion']",Motherhood Maternity,,,,,,1,,,,,,,3,,,IL,,,,,2000 N Neil St,,,,,,,,,,,Champaign,,,2.0,,,,,,,,,,,-88.2429304,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,,61822,0:00-0:00,,,,,0:00-0:00,40.1432615061,none,False,True,11615,False,,,True,"[u'Restaurants', u'Diners', u'Breakfast & Brunch', u'Comfort Food', u'American (Traditional)']",Denny's,,,,False,True,1,,,,,True,,36,True,quiet,IL,,True,False,False,702 W Town Center Blvd,casual,0:00-0:00,,,,0:00-0:00,,False,,0:00-0:00,Champaign,,0:00-0:00,2.0,1.0,False,False,False,False,False,True,,False,False,-88.2547938824,,,False,,0:00-0:00,,,True,,,,free,,,,,False,False,,,False,,False,True,False,False
,,,61820,,,,,,,40.110821,none,,False,11810,,,,True,"[u'Fast Food', u'Restaurants', u'Japanese']",Sarku Japan,,,True,,True,0,,,,,False,,6,False,,IL,,,False,False,619 S Wright,casual,,,,,,,,,,Champaign,,,2.5,1.0,,False,False,False,False,True,,False,False,-88.229156,,,False,,,,,,,,,,,,,,,False,,,,,,True,,False
,,,61820,11:00-20:00,,,,,11:00-20:00,40.1099261,,,,11829,,,,,"[u""Women's Clothing"", u""Men's Clothing"", u'Shopping', u'Home & Garden', u'Home Decor', u'Fashion']",Urban Outfitters,,,True,,True,1,,,,,False,,14,,,IL,,,,False,507 E Green St,,12:00-18:00,,,,11:00-20:00,,,,11:00-20:00,Champaign,,11:00-20:00,3.5,3.0,,,,False,,,,,False,-88.23110390000001,,,False,,11:00-20:00,,,,,,,,,,,,,,,,,,,,True,
,,,61820,,,,,,,40.110475799999996,,,,11830,,,,,"[u'Post Offices', u'Public Services & Government']",United States Post Office,,,,,,1,,,,,,,5,,,IL,,,,,302 E Green St,,,,,,,,,,,Champaign,,,2.5,,,,,,,,,,,-88.23514370000001,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,10:00-21:00,,,,,10:00-21:00,40.143221851199996,,,,11863,,,,,"[u'Beauty & Spas', u'Cosmetics & Beauty Supply', u'Shopping']",Sephora,,,,,True,1,,,,,False,,3,,,IL,,,,False,"2000 N Neil St, Ste 600",,11:00-18:00,,,,10:00-21:00,,,,10:00-21:00,Champaign,,10:00-21:00,4.5,3.0,,,,False,,,,,False,-88.2445719892,,,False,,10:00-21:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61822,9:00-22:00,,,,,9:00-18:00,40.0812131,,,,12353,,,,,"[u'Hair Salons', u'Day Spas', u'Beauty & Spas']",Rod Sickler Salon & Spa,,,True,,True,1,,,,,True,,18,,,IL,,,,False,2520 Village Green Pl,,,,,,9:00-20:00,,,,10:00-17:00,Champaign,,9:00-22:00,3.5,3.0,,,,False,,True,,,False,-88.29598759999999,,,False,,9:00-17:00,,,,,,,,,,,True,,,,,,,,,True,
,,,61820,8:30-17:00,,,,,8:30-17:00,40.114874900000004,,,,12390,,,,,"[u'Local Services', u'Sewing & Alterations']",Barbara's Alterations Plus,,,,,True,0,,,,,,,9,,,IL,,,,,219 S Locust St,,,,,,8:30-17:00,,,,8:30-17:00,Champaign,,8:30-17:00,4.0,,,,,,,,,,,-88.2394277,,,,,8:30-12:00,,,,,,,,,,,,,,,,,,,,,
,True,,61820,9:00-17:00,,,,,9:00-17:00,40.1101074,,,,12736,,,,,"[u'Event Planning & Services', u'Baby Gear & Furniture', u'Home & Garden', u'Shopping', u'Nurseries & Gardening', u'Flowers & Gifts', u'Florists', u'Party Supplies', u'Party & Event Planning']",Campus Florist,,,,,True,1,,,,,False,,6,,,IL,,,,False,609 E Green St,,0:00-0:00,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,3.0,2.0,,,,False,,,,,False,-88.22990920000001,,,False,,9:00-13:00,,,,,,,,,,,,,,,,,,,,True,
,,,61820,,,,,,,40.1112188295,,,,12737,,,,,"[u'Grocery', u'Food']",Annapurna Stores,,,,,True,1,,,,,True,,7,,,IL,,,,False,"505 S Neil St, Ste 11",,,,,,,,,,,Champaign,,,4.0,2.0,,,,False,,,,,False,-88.24496774389999,,,False,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,6:30-18:00,,,,,6:30-18:00,40.090208000000004,,,,12855,,,,,"[u'Preschools', u'Local Services', u'Education', u'Child Care & Day Care', u'Elementary Schools']",Devonshire KinderCare,,,,,,1,,,,,,,3,,,IL,,,,,410 Devonshire Dr,,,,,,6:30-18:00,,,,6:30-18:00,Champaign,,6:30-18:00,3.5,,,,,,,,,,,-88.250023,,,,,,,,,,,,,,,,,,,,,,,,,,
,True,,61820,,,,,,,40.1094299,,,,12856,,,,,"[u'Bakeries', u'Food']",The Cookie Jar,,,False,,True,1,,,,,False,,18,,,IL,,,,True,712 S 6th St,,,,,,,,,,,Champaign,,,4.5,1.0,,,,False,,,,,False,-88.2302064,,,False,,,,,,,,,,,,,,,,,,,,,True,True,
,,,61820,7:30-18:00,,,,,7:30-18:00,40.094314000000004,,,,12870,,,,,"[u'Hotels & Travel', u'Car Rental']",Enterprise Rent-A-Car,,,,,,1,,,,,,,8,,,IL,,,,,1804 S Neil St,,,,,,7:30-18:00,,,,7:30-18:00,Champaign,,7:30-18:00,3.0,,,,,,,,,,,-88.245199,,,,,9:00-12:00,,,,,,,,,,,,,,,,,,,,,
